0,0,3432255,13693109,0,61525,216070,120029,207601,2110859,766461,30771057,0,209566,0,0,786975,1394269,4527562,0,0,0,0,11445292,0,3618592,1265320,679864,0,42529,16579,1720699,0,0,0,0,8046853,1638300,2360195,181683,54000,205481,973024,0,0,269756,105516,44927,6052849,118702,0,20759246,607748,7405196,27151,0,0,245591,0,2520083,1232194,777673,2417672,1179070,13484032,1448281,5211031,0,826702,29440126,0,606655,0,52595,7360034,2767085,0,7213470,473394,339184,6596973,261610,262451,0,2668490,0,0,322408218,2479815,13965,0,1028807,3125530,3889900,1386884,200602,960319,14449,0,1324325,0,83910,0,0,986971,0,160527,6552348,0,193079,0,0,519234,0,32593,8155247,6005918,2960261,2742560,0,2002811,478241,20790,2756318,1017572,0,1869383,1274557,2705473,609241,17591420,2891641,0,218034,0,0,3400965,0,4064883,11088480,396140,1144510,75253,0,378313271,11827704,12561040,107965,3533067,0,0,0,0,2431572,8134466,5499240,0,1792212,36576770,37249472,0,4769836,404043,667543,1848967,9160365,0,0,79205,1579788,13946044,32178,0,112659,0,9235062,5496344,0,0,139360,758873,0,1812183,0,0,0,34305177,34979850,1319267,190607,278976,3690418,0,0,7675611,0,328721,0,51456149,73624,9292393,34520606,12137808,0,81926,8153631,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432255,0,0,70137171,0,41770625,11909642,1859073,3286787,198018495,13351676,109464998,0,4937281,469591,0,16585815,2726193,1571564,0,0,0,0,16084138,0,23892221,70527977,144803044,25453864,67299688,155630246,25902978,0,0,0,0,118756249,72645649,13369354,258060821,111230664,5035794,125880488,0,486675849,5766001,102873094,1512790,155413268,56375984,2046883,165165491,22616835,280979710,21116975,0,165377178,27911687,0,48436459,11202679,57279178,54240601,37286855,532398722,67607721,148652736,8683549,34800044,4955656475,0,687518336,0,9997447,2700450,71822024,0,179896697,23770449,341380553,101907713,24928459,43213093,0,117888497,17893142,2892341,5904149,87476967,9791852,15135907,51098056,54085029,116364101,69852194,57037384,33527848,72664959,22427444,60196064,0,141325158,0,0,27804071,0,16833296,264095661,2369427,5804756,4807584,21926003,59665435,0,182106348,192760563,158306229,151818437,56045471,5690502,62211294,30798665,15944769,231802189,230583383,7156512,380601881,9391737,29879953,7139569,85279289,39978179,0,5675337,0,0,153053702,0,6585831,109238575,94609784,62192830,16035987,779622,1648606,0,72807523,6464000,40765604,808032,31253,0,0,297491079,29075630,47526565,0,86086733,313497094,306099391,0,176183071,41061133,54199691,9420041,35510971,0,0,6745097,56584729,110611146,184679039,0,7303786,0,7475101,93559721,3390938,0,38502248,3977060,0,33013576,1178515,0,6534905,843873694,76145084,77716625,17587499,161776810,54140808,0,2946136,78011557,9488933,54023566,0,195171070,86814149,728855983,218487921,94308069,0,15292548,82288339,0
13693109,0,70137171,0,0,41003971,9751812,1472196,1783682,72434271,9058752,28234178,0,2232573,285088,0,16139662,133997,3555337,0,0,0,0,9351477,0,13539621,17548070,67485510,8368492,3457544,263579269,10024809,0,0,0,0,6666410,26766282,10976609,58133254,14469198,1826497,19632230,0,47054278,8439051,15990572,4350974,68083598,22606762,256439,76543462,30261948,32450361,9878101,0,83057808,11466883,0,50753204,466166,13433082,11527487,4801562,43360346,17058370,97658294,3070574,24739199,500261713,0,38759008,0,2338452,2250266,30606628,0,47532777,5482544,31649191,17416471,8636260,11817300,0,52816841,10380313,603942,3621502,26979117,5456264,328577,20250806,45888628,53171728,17585867,24168705,21020825,28201975,16631127,17018449,0,40936812,0,0,12379863,0,3519369,338895282,3687938,2150275,1520980,5440752,10699225,0,11790022,53153130,68709516,46544677,23744983,3276627,24710763,8356895,10482958,33709968,69746486,5089149,30812891,4763950,22081605,9121356,34355491,6656197,0,3663271,0,0,44505221,0,3831989,63258546,18472398,36893404,20830171,1085381,1161518,0,912980392,7795676,18312326,1581289,0,0,0,67529652,18413274,14454189,0,31561994,145705747,1944779460,0,107857225,14981654,15962623,3855939,18014890,0,0,7548801,30307590,32914934,69350388,0,2657690,0,4495741,72196891,151139,0,6248918,740501,0,9194859,0,0,191236,252002112,32827985,39187289,13880567,13116368,26744341,0,0,11235950,3684554,21847278,0,138325902,17545130,255479944,22829248,75221956,0,7307672,44447627,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61525,0,41770625,41003971,0,0,27171165,66402,3030078,148503764,9578349,23662164,0,730257,341764,0,17320130,911632,2411245,0,0,0,0,3793531,0,6068689,26660765,119192953,9583010,77013913,44836219,23472134,0,0,0,0,86594276,14778469,8049889,78240146,98206083,5096578,45496661,0,173124298,14491561,16644643,2363790,35315938,65989284,5421206,21802318,2780362,69697724,6372365,0,49310852,12774592,195045,11116287,2925843,46782455,105597827,8369084,126015192,18215896,50057789,3235616,8203044,332491507,0,62531159,0,3221593,1100410,13744354,0,54520060,10981985,85627931,17935676,10125781,42234037,0,95985925,13494924,40834,0,35919235,2914391,3958629,17300531,28263931,46704838,21484829,25006083,10878901,60655847,15080391,23233657,0,88010080,0,0,39230834,0,9672301,41908150,200445,5100453,7621295,10368474,14882820,0,44642052,66803361,52959336,54240847,7587660,2119109,33401556,17094669,30041739,252272595,122727315,65518060,85315865,7112364,9953396,4423600,41495824,17981242,0,5528991,0,0,34265102,0,3164396,14483232,36347194,68233064,28656214,0,0,0,39888498,1592210,11316736,1131082,20728,0,0,141147630,8236415,6251516,0,36941292,81963472,155047816,0,66554515,19613410,14415829,5943962,4755657,0,0,1402252,138283203,18645800,101347352,0,4238660,0,1600338,21550408,0,0,19950591,4383414,0,3505786,0,0,285894,160457808,15982499,15663248,7460181,262746808,10881535,0,44206160,54772417,19348417,23509013,0,42338728,192791558,40622948,92833686,24202011,0,37135547,29628930,0
216070,0,11909642,9751812,0,27171165,0,0,14639,102090062,20967432,37868503,0,62903,43850,0,16064305,0,0,0,0,0,0,2152336,0,14186369,29947292,244022475,5419551,85592030,18622496,860218,0,0,0,0,46947588,24899372,5101378,9144170,11879209,12800969,14834799,0,26511721,6584314,24241503,2069521,26701146,11030419,4642919,10392523,3501552,8955131,3136813,0,8810810,6839072,0,4867176,5531797,166026758,189713045,5615086,6696836,15629299,12339987,434083,11114048,86368219,0,10813696,0,1741575,3891969,6889741,0,81781861,7857166,11963583,11200484,3609272,168102744,0,16840995,17070160,3091867,571236,29366597,1464456,64966,17296554,15947832,21586371,18439816,10513189,16529661,18308540,2387140,25551983,0,47370877,0,0,25524737,0,101980755,60054588,0,159358212,415126,6923448,10707280,0,6974121,16405644,31054211,15062044,2581804,5668003,38582590,13765657,229279584,10677185,42915885,76759537,7840275,4688688,2941323,327107,6077683,7637649,0,1050932,0,0,4904241,0,268915,20686844,21439222,11358494,138819445,235417,0,0,15013694,1513486,13973583,3417443,0,0,0,81592036,2019331,14456504,0,24546372,42522909,20854207,0,73532861,9740028,7186966,4904565,1423287,0,0,6941219,78680819,18399396,58108364,0,957274,0,3812748,6273959,3900927,0,3962087,1709350,0,7921761,0,0,24859,35438663,9396486,39381877,4950246,983309154,11860463,0,8799887,10912114,2628448,30258822,0,21459566,16811774,57649296,24433076,13304485,0,67014767,15950130,0
120029,0,1859073,1472196,0,66402,0,0,223098,1834574,0,1288364,0,0,0,0,0,0,0,0,0,0,0,1612637,0,80604,259903,359965,0,0,0,449721,0,0,0,0,76486,671263,284624,0,3609395,0,371003,0,0,0,36746,0,5487138,0,57528,1934995,4202122,1210304,159982,0,0,3653,0,789535,86186,135748,0,0,0,1250120,4580874,0,5070486,7544928,0,44748,0,3746654,4526,27429989,0,2227961,242027,34785,125240,0,186978,0,11989448,0,0,0,3632975,0,0,3155510,0,2469627,187095,0,1199254,0,0,546139,0,100968,0,0,621424,0,2915670,1983568,0,0,121826,0,0,0,0,3580947,10853278,7490265,253667,0,313369,83047,224421,0,562350,0,467408,1336118,989041,674690,97403,0,0,0,0,0,5998691,0,584452,2719900,0,0,81559,0,0,0,62846,0,3909015,676634,0,0,0,749991,221450,1302329,0,2773310,25140797,3686789,0,550275,83970,89047,0,275612,0,0,60003,0,1398935,0,0,11079,0,5136,2297709,1530484,0,54200,9293,0,717166,0,0,0,3721738,1378220,705747,0,161160,4265773,0,0,0,0,0,0,73065746,0,7262961,0,4531685,0,0,3932793,0
207601,0,3286787,1783682,0,3030078,14639,223098,0,8746200,870573,5668781,0,813296,0,0,1474779,0,0,0,0,0,0,7636425,0,4069592,2193775,3526249,523947,27730,2589487,4711561,0,0,0,0,4892144,14629826,3468423,1104845,332013,130222,9015860,0,5227060,973503,6719775,192147,44927694,1289361,0,16595660,2453571,49350801,2719803,0,3966384,0,0,2836395,0,358857,87364,626086,3370447,8229955,24899334,0,12341677,42526799,0,4756273,0,734602,576048,11976824,0,7008119,3721939,6685849,805924,77202,2520031,0,47368144,89132,1965295,27680,10216249,32883,0,4424304,7548,40583036,10821823,1077452,5713921,1036348,57417,3455494,0,2958595,0,0,6744101,0,1300834,12820472,26488,0,153491,230783,2583777,0,2677898,12520948,17153572,40422258,49964998,0,10486626,685761,141722,1712238,7307001,303706,8667762,5859388,248299439,26332591,14440796,1084074,0,81227,0,0,54685894,0,7696190,88818792,238111,2192770,320426,0,0,0,2009505,794965,5361766,0,0,0,0,11671748,2972919,18049674,0,17975400,143431025,16563992,0,19101299,3359699,2905364,1580797,7743471,0,0,3016095,1132502,1392520,7613656,0,116625247,0,0,38886289,0,0,1224485,247273,0,2366849,0,0,0,45749536,20781636,8700038,1620345,1090789,22016360,0,219869,794378,504349,1028244,0,18414790,2177579,19511775,2072651,39541402,0,104345,113819011,0
2110859,0,198018495,72434271,0,148503764,102090062,1834574,8746200,0,347095191,347421257,0,9565088,657468,0,235339490,15699005,29275286,0,0,0,0,52088494,0,216709286,360145375,1473132511,89627942,265856586,747113960,392524807,0,0,0,0,264721437,400438614,107941316,408026488,226833358,437713628,369343368,0,4651504552,50542189,770977752,52147870,1027161625,937805016,9982395,277809830,134666567,1919572528,54525188,0,1014340765,613195856,4340007,98954092,20029173,227316804,314029564,72814471,153879690,287798581,229539872,131635528,258943534,1726134264,0,185498580,0,58302557,43023361,299837237,0,704393163,40565809,240845196,114856869,211788501,1109154763,0,357644169,612689359,19210572,11345352,1262411664,54530965,5913810,435310110,988745759,884208396,371784849,400259309,219887450,706629942,170133124,570714587,0,1383053118,0,0,267194848,0,626551765,2100923550,14569327,48885856,73150767,165867926,126848734,0,114755304,306243626,1333907702,975470351,95246124,113247617,354254261,203863649,357716137,912029478,515383137,56962213,285253461,61512233,69713827,16890982,126015058,550804926,0,66118394,0,0,606789624,0,33374964,959976158,1804651397,1323764763,243819581,30906052,450887,0,208231012,18035933,660199753,12099938,18507209,0,0,1492840802,35874426,246622459,0,974183674,1751780561,215692681,0,1103555810,415901488,73343934,84111872,34200727,0,0,52564779,448883570,300325377,1184593246,0,22366479,0,20145848,187106197,6118765,0,798511200,48676653,0,201673105,161942,0,49165913,693860667,214373909,343219219,63602405,12032965945,308404404,0,78031909,3328005247,226410191,1504472134,0,450088322,134266657,562320256,2808676989,796664230,0,914733470,225357707,0
